k_lag,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,n_members_used,n_params,n_active,group,etf,mode,bar_freq,bar_sec,is_primary_bar,K_chosen,n_active_bars,n_members,p_fdr
9,kalshi_leads_etf,2.874189155008583e-06,0.20016198129784626,0.8413538999681899,0.03699236622589408,1513,67,5,31,381,FOMC_easing,VIS,calendar,10min,600,True,10,938,5,0.9717363333947354
10,kalshi_leads_etf,-3.2401446960058683e-06,-0.18271184102895063,0.8550241243675274,0.03699236622589408,1513,67,5,31,381,FOMC_easing,VIS,calendar,10min,600,True,10,938,5,0.9717363333947354
-10,etf_leads_kalshi,8.166950707067132e-07,1.110076198646464,0.26696619263350463,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.7639992761065942
-9,etf_leads_kalshi,2.5296531348196255e-07,0.39751558319157165,0.6909872974834821,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.967382216476875
-8,etf_leads_kalshi,6.261457848584612e-07,0.40503147447159477,0.6854543754839627,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.967382216476875
-7,etf_leads_kalshi,2.4118096553577832e-06,2.937465600835131,0.00330906880416237,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.06949044488740977
-6,etf_leads_kalshi,-1.249173622122543e-06,-1.0450538730037666,0.29599807127340017,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.7639992761065942
-5,etf_leads_kalshi,4.395911109358258e-07,0.5263660369458433,0.5986339085099603,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9670240060545513
-4,etf_leads_kalshi,3.0883658526330644e-07,0.16728861819054563,0.8671429593121985,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9973330392984106
-3,etf_leads_kalshi,3.852102753006915e-06,2.2613579301423417,0.023737101660395707,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.16615971162276996
-2,etf_leads_kalshi,1.7193850099179954e-06,1.5577331485143582,0.11929651910404449,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.5010453802369869
-1,etf_leads_kalshi,-1.7428999962609485e-06,-0.9081306870799823,0.3638091790983782,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.7639992761065942
0,contemp,-2.9136793652190234e-06,-2.5628548327049354,0.010381544515315996,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.10900621741081797
1,kalshi_leads_etf,-3.112929756251911e-07,-0.234149535715982,0.8148688906758155,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9973330392984106
2,kalshi_leads_etf,-1.070856146553461e-06,-0.9951259673960248,0.3196750025445916,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.7639992761065942
3,kalshi_leads_etf,1.383309779740013e-07,0.09473278406526413,0.924527077150668,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9973330392984106
4,kalshi_leads_etf,-8.607768386067098e-07,-0.9431243267269449,0.34561731404892815,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.7639992761065942
5,kalshi_leads_etf,1.1959475635815183e-06,1.856477501303179,0.06338552699338729,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.3327740167152833
6,kalshi_leads_etf,5.458125768603169e-07,0.659224737661447,0.5097514638408138,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9670240060545513
7,kalshi_leads_etf,-4.151896013474378e-09,-0.0033425457751178225,0.9973330392984106,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9973330392984106
8,kalshi_leads_etf,-4.871268852034758e-08,-0.05126132426787427,0.9591172863276212,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9973330392984106
9,kalshi_leads_etf,-2.8670704472400965e-07,-0.30790451770551547,0.7581549880631836,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9950784218329285
10,kalshi_leads_etf,-5.120875785937521e-07,-0.5652563778505328,0.571899394778544,0.027233806908103952,75307,74,5,31,1511,FOMC_easing,VNQ,calendar,30s,30,False,10,1563,5,0.9670240060545513
-10,etf_leads_kalshi,-1.0145070754446782e-06,-0.5534952272887638,0.5799243478208015,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-9,etf_leads_kalshi,4.250651520581016e-06,0.964818949263393,0.3346355030259244,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.845444514331482
-8,etf_leads_kalshi,4.157631764306918e-07,0.22228061746643626,0.8240954397224698,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-7,etf_leads_kalshi,1.8567146509099796e-07,0.04468821703449992,0.9643558257606294,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9643558257606294
-6,etf_leads_kalshi,2.911886518077687e-07,0.10645908752691799,0.9152181143099826,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-5,etf_leads_kalshi,1.0738097008553898e-06,0.6246166623605407,0.5322226811348104,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-4,etf_leads_kalshi,-2.113968720300687e-07,-0.14721809969892038,0.8829598747597724,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-3,etf_leads_kalshi,1.858383474599638e-06,1.4111461872427402,0.15820151357646395,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.6644463570211486
-2,etf_leads_kalshi,7.096127547633953e-07,0.392936657942538,0.6943662656132212,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
-1,etf_leads_kalshi,5.802426112649799e-06,2.2567257422229607,0.024025217291170374,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.2526290784837698
0,contemp,-6.413538881487396e-06,-1.9632598305826763,0.04961599042853286,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.34731193299973007
1,kalshi_leads_etf,6.145163504982784e-07,0.29233636280293956,0.7700294589791169,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
2,kalshi_leads_etf,-1.9233317145826176e-06,-1.2236927367069508,0.2210681606767455,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.7737385623686093
3,kalshi_leads_etf,3.257321294842213e-06,2.256171187690215,0.024059912236549505,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.2526290784837698
4,kalshi_leads_etf,4.3053257284670117e-07,0.2142283242654037,0.8303690092038756,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
5,kalshi_leads_etf,5.66055459848152e-07,0.42663888602917355,0.6696423699899374,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
6,kalshi_leads_etf,5.130173387072152e-06,0.901291800906011,0.3674331920226188,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.845444514331482
7,kalshi_leads_etf,5.756461099530049e-07,0.32810147640331533,0.7428349377236116,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.9609790200254817
8,kalshi_leads_etf,1.4735870995591674e-06,0.9737491755592276,0.3301810940571581,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.845444514331482
9,kalshi_leads_etf,3.1643567375578e-06,1.4181669726912214,0.15614202192104445,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.6644463570211486
10,kalshi_leads_etf,-5.526632241200338e-06,-0.8369998971118101,0.4025926258721343,0.03625731831877088,36413,74,5,31,1394,FOMC_easing,VNQ,calendar,1min,60,False,10,1494,5,0.845444514331482
-10,etf_leads_kalshi,7.3253934025393e-06,2.446792472279928,0.014413380315429013,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.1008936622080031
-9,etf_leads_kalshi,6.264351105106802e-06,2.4609983561067588,0.013855100090686006,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.1008936622080031
-8,etf_leads_kalshi,2.0249760613401764e-06,0.620796026869651,0.5347338377423467,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
-7,etf_leads_kalshi,6.862675842942142e-07,0.21608305277485074,0.8289230095928153,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
-6,etf_leads_kalshi,-5.410695934473593e-06,-2.088393495143115,0.03676235378221709,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.17206432739362437
-5,etf_leads_kalshi,-5.572028610640624e-10,-0.00012395673028941956,0.9999010968389478,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9999010968389478
-4,etf_leads_kalshi,2.3323643847431044e-06,0.804322537160794,0.4212107251079912,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
-3,etf_leads_kalshi,6.967242884098673e-06,1.7698934406671472,0.0767448937325283,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.26860712806384907
-2,etf_leads_kalshi,1.43240868660438e-06,0.40918046959722854,0.6824072259357947,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
-1,etf_leads_kalshi,2.787545668734814e-06,0.6114187172952813,0.5409224144330134,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
0,contemp,-9.146609351366768e-07,-0.207307829034412,0.8357694602742205,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
1,kalshi_leads_etf,-1.117545366498608e-06,-0.1901843646259426,0.8491646627389055,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
2,kalshi_leads_etf,1.4107290916730232e-06,0.23732876342177708,0.8124017494453204,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
3,kalshi_leads_etf,8.685667982926531e-06,0.6521722932773417,0.5142900315161631,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
4,kalshi_leads_etf,-2.5728812819617493e-07,-0.08365020269802932,0.9333345507943906,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
5,kalshi_leads_etf,-6.331517820653247e-06,-0.5872485917491805,0.5570367619245551,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
6,kalshi_leads_etf,-4.7367773835485274e-06,-2.0438567892967368,0.04096769699848199,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.17206432739362437
7,kalshi_leads_etf,9.918002863694662e-06,2.6271608973307443,0.008610061139166004,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.1008936622080031
8,kalshi_leads_etf,-3.2071259961851348e-06,-0.691414883131336,0.48930485373565813,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
9,kalshi_leads_etf,5.170345422182239e-06,0.9835608700517514,0.3253314726529768,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.899828615416589
10,kalshi_leads_etf,5.51486178793232e-07,0.13672569095338102,0.8912476217868324,0.03763818946801423,16983,74,5,31,1173,FOMC_easing,VNQ,calendar,2min,120,False,10,1368,5,0.9800012783341102
-10,etf_leads_kalshi,-1.4131382188843553e-06,-0.13364146083094536,0.893686097239964,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.9383704021019622
-9,etf_leads_kalshi,8.448594751158209e-06,0.9670841946547938,0.3335019459912649,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
-8,etf_leads_kalshi,1.1767616080750928e-06,0.13839629562106973,0.8899272245118861,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.9383704021019622
-7,etf_leads_kalshi,9.280173770448701e-06,0.695271845561569,0.48688495485715233,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6816389368000132
-6,etf_leads_kalshi,3.128106292818836e-07,0.04085938707819053,0.9674079948071438,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.9674079948071438
-5,etf_leads_kalshi,-1.6838745803572054e-05,-1.943160716310983,0.051996742873298925,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.4001232242707699
-4,etf_leads_kalshi,5.4328015451283965e-06,0.8351659081066334,0.4036243018821426,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
-3,etf_leads_kalshi,2.491688812325794e-06,0.25341248941648153,0.7999494774158321,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.9332743903184708
-2,etf_leads_kalshi,-3.5925062731771782e-06,-0.29510734371165603,0.7679118799522763,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.9332743903184708
-1,etf_leads_kalshi,1.2716631463981466e-05,0.9569793084531183,0.33857769891922407,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
0,contemp,-6.252483026225644e-06,-0.5307561026199743,0.5955878031199775,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.7817089915949705
1,kalshi_leads_etf,-1.2541805741125314e-05,-0.7944098911152133,0.42695684782611987,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
2,kalshi_leads_etf,-2.2322699155085078e-05,-1.034850460792468,0.3007387529596549,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
3,kalshi_leads_etf,2.0378290761382948e-05,0.9489209945202046,0.3426607958343032,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
4,kalshi_leads_etf,1.2713609062417713e-05,1.421039449131083,0.15530529131181242,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
5,kalshi_leads_etf,-6.090556824586612e-06,-0.9360171404329124,0.34926436267615735,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
6,kalshi_leads_etf,-1.5138499112234188e-05,-1.9020818061738305,0.05716046061010999,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.4001232242707699
7,kalshi_leads_etf,-1.6923997317567696e-05,-2.8330451789839803,0.0046106868970806035,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.09682442483869268
8,kalshi_leads_etf,-6.980507041795539e-06,-0.7930038549232415,0.4277755768196514,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
9,kalshi_leads_etf,-8.897415175538513e-06,-0.8973614823211058,0.36952605883695644,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
10,kalshi_leads_etf,7.348796514637328e-06,1.011246705738721,0.3118983666344073,0.0471629000751963,5331,74,5,31,762,FOMC_easing,VNQ,calendar,5min,300,False,10,1149,5,0.6416633652294771
-10,etf_leads_kalshi,1.311299703191926e-05,0.46948495668243273,0.6387230351233628,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.7194655985290577
-9,etf_leads_kalshi,-1.6744116951064353e-05,-0.7757473956619908,0.43789814936799265,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
-8,etf_leads_kalshi,7.311059913534154e-05,2.6920320950629555,0.00710181105313308,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.07709513207344038
-7,etf_leads_kalshi,-2.600949855765336e-06,-0.09937436225477769,0.9208410379450084,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.9208410379450084
-6,etf_leads_kalshi,-2.3954001377375002e-05,-0.9747545671585637,0.32968201840765543,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
-5,etf_leads_kalshi,-1.3178157304177915e-05,-0.7821962444264475,0.43409925128492544,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
-4,etf_leads_kalshi,-1.5644729406147974e-05,-0.7244949342713682,0.4687619360372549,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5790588621636679
-3,etf_leads_kalshi,1.0989557500541269e-05,0.4524496783932982,0.6509450653358141,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.7194655985290577
-2,etf_leads_kalshi,-2.1757417254277623e-05,-1.5170968400585236,0.12924223595822604,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5265926456206175
-1,etf_leads_kalshi,-1.85041540584958e-05,-0.8510765728135337,0.3947268181943876,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
0,contemp,-1.1555411465383423e-05,-0.8290056024308055,0.40710123705354273,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
1,kalshi_leads_etf,-8.546889737011078e-05,-2.154852031336303,0.031173415106058887,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.16366042930680916
2,kalshi_leads_etf,4.158284358700304e-05,1.3824341272055447,0.1668384434868102,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5265926456206175
3,kalshi_leads_etf,-4.0407272300419356e-05,-2.4900229174632718,0.012773485847829284,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.08941440093480499
4,kalshi_leads_etf,-5.955607042923571e-05,-2.680902363506636,0.007342393530803845,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.07709513207344038
5,kalshi_leads_etf,-3.050331334273336e-05,-1.0585028310488378,0.2898262607703326,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
6,kalshi_leads_etf,2.7800677736143307e-06,0.16044525638852014,0.8725303419136871,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.9161568590093715
7,kalshi_leads_etf,-1.973350186730218e-05,-1.2826321629833621,0.19962097648209487,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5265926456206175
8,kalshi_leads_etf,-2.035888562685152e-05,-1.0081361276853158,0.3133891158977936,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5747413210454904
9,kalshi_leads_etf,-1.94061100915703e-05,-1.2798249069336831,0.20060672214118758,0.04599331555782471,1517,67,5,31,382,FOMC_easing,VNQ,calendar,10min,600,True,10,938,5,0.5265926456206175
